payload_bytes,run,mode,key_ms,encryption_ms,decryption_ms,total_ms,throughput_MBps,overhead_bytes
1024,5,M5,0.264823,0.033637,0.028551,0.32701099999999994,30.442667300888896,2368
1024,6,M4,0.250432,0.003464,0.002384,0.25628,295.61200923787527,2364
1024,6,M1,0.140022,0.001544,0.000952,0.142518,663.2124352331606,92
1024,6,M3,0.095914,0.031838,0.027774,0.155526,32.162824298008665,2304
1024,6,M5,0.253247,0.031766,0.027686,0.312699,32.23572372977397,2368
1024,6,M2,0.099113,0.00336,0.001847,0.10432000000000001,304.76190476190476,2300
1024,7,M4,0.232209,0.001984,0.001536,0.23572900000000002,516.1290322580645,2364
1024,7,M1,0.135519,0.001288,0.001024,0.137831,795.0310559006211,92
1024,7,M3,0.09181,0.030925,0.027367,0.150102,33.11236863379143,2304
1024,7,M2,0.095353,0.00252,0.001976,0.099849,406.3492063492063,2300
1024,7,M5,0.259022,0.032278,0.027702,0.319002,31.72439432430758,2368
1024,8,M3,0.094298,0.028662,0.02711,0.15007,35.72674621450003,2304
1024,8,M5,0.231408,0.029062,0.026983,0.28745299999999996,35.235014795953475,2368
1024,8,M1,0.13572,0.003304,0.00232,0.141344,309.9273607748184,92
1024,8,M2,0.093634,0.001728,0.001304,0.09666599999999999,592.5925925925926,2300
1024,8,M4,0.245512,0.002687,0.002,0.250199,381.0941570524749,2364
1024,9,M3,0.090186,0.031958,0.027582,0.149726,32.04205519744664,2304
1024,9,M2,0.09069,0.002495,0.001624,0.094809,410.42084168336675,2300
1024,9,M4,0.229929,0.00196,0.001568,0.23345699999999997,522.4489795918367,2364
1024,9,M5,0.222258,0.03071,0.02723,0.280198,33.34418756105503,2368
1024,9,M1,0.166709,0.002912,0.002032,0.171653,351.64835164835165,92
1024,10,M2,0.122719,0.0028,0.001736,0.12725499999999998,365.7142857142857,2300
1024,10,M1,0.14195,0.001432,0.001032,0.144414,715.0837988826815,92
1024,10,M4,0.232904,0.0022,0.001576,0.23668,465.4545454545454,2364
1024,10,M5,0.230577,0.033517,0.027598,0.291692,30.551660351463436,2368
1024,10,M3,0.149079,0.031614,0.027838,0.208531,32.39071297526412,2304
1024,11,M4,0.248952,0.003888,0.002552,0.255392,263.3744855967078,2364
1024,11,M1,0.139126,0.001352,0.001104,0.14158199999999999,757.396449704142,92
1024,11,M5,0.234809,0.03251,0.02759,0.294909,31.498000615195323,2368
1024,11,M2,0.094234,0.002824,0.001807,0.09886500000000001,362.60623229461754,2300
1024,11,M3,0.127296,0.031774,0.02747,0.18653999999999998,32.22760747781205,2304
1024,12,M4,0.236913,0.003192,0.00212,0.24222500000000002,320.8020050125313,2364
1024,12,M2,0.100409,0.002632,0.001824,0.104865,389.0577507598784,2300
1024,12,M1,0.141518,0.001872,0.001184,0.144574,547.008547008547,92
1024,12,M5,0.224953,0.031902,0.027478,0.284333,32.0983010469563,2368
1024,12,M3,0.120192,0.030094,0.027222,0.177508,34.026716288961254,2304
1024,13,M1,0.142519,0.003144,0.002015,0.147678,325.6997455470738,92
1024,13,M3,0.096106,0.03039,0.027286,0.153782,33.695294504771304,2304
1024,13,M2,0.087514,0.002488,0.001664,0.091666,411.5755627009646,2300
1024,13,M5,0.224961,0.029558,0.027278,0.281797,34.643751268692064,2368
1024,13,M4,0.263646,0.003424,0.002008,0.269078,299.0654205607476,2364
1024,14,M3,0.096466,0.032222,0.027782,0.15647,31.77952951399665,2304
1024,14,M4,0.244303,0.003008,0.002032,0.249343,340.4255319148936,2364
1024,14,M2,0.092897,0.002288,0.001584,0.096769,447.5524475524475,2300
1024,14,M5,0.228289,0.031622,0.027566,0.287477,32.382518499778634,2368
1024,14,M1,0.156357,0.002872,0.001896,0.16112500000000002,356.5459610027855,92
1024,15,M3,0.09981,0.030982,0.027878,0.15866999999999998,33.05144922858433,2304
1024,15,M4,0.226169,0.002624,0.001872,0.230665,390.24390243902434,2364
1024,15,M5,0.224057,0.030046,0.02739,0.28149300000000005,34.081075683951276,2368
1024,15,M2,0.090834,0.002656,0.001824,0.09531400000000001,385.54216867469876,2300
1024,15,M1,0.168005,0.002512,0.001488,0.17200499999999996,407.64331210191085,92
1024,16,M2,0.105569,0.002536,0.001616,0.109721,403.7854889589905,2300
1024,16,M5,0.230281,0.031878,0.027575,0.28973400000000005,32.1224669050756,2368
1024,16,M4,0.225001,0.002592,0.001728,0.22932100000000002,395.0617283950617,2364
1024,16,M3,0.09005,0.029686,0.027262,0.14699800000000002,34.49437445260392,2304
1024,16,M1,0.158829,0.002976,0.001768,0.163573,344.0860215053763,92
1024,17,M5,0.232265,0.031702,0.02783,0.29179700000000003,32.30080121128004,2368
1024,17,M3,0.092682,0.028198,0.026958,0.147838,36.31463224342152,2304
1024,17,M1,0.141231,0.002807,0.00168,0.145718,364.8022800142501,92
1024,17,M2,0.107921,0.002576,0.00156,0.112057,397.51552795031057,2300
1024,17,M4,0.247704,0.002576,0.001928,0.252208,397.51552795031057,2364
1024,18,M5,0.235065,0.032214,0.027814,0.295093,31.78742161793009,2368
1024,18,M1,0.140095,0.002752,0.001784,0.144631,372.09302325581393,92
1024,18,M3,0.096834,0.030662,0.027614,0.15511,33.396386406627094,2304
1024,18,M4,0.223513,0.002576,0.001824,0.22791299999999998,397.51552795031057,2364
1024,18,M2,0.091186,0.002112,0.001896,0.095194,484.8484848484849,2300
1024,19,M4,0.253919,0.002983,0.001776,0.258678,343.2785786121354,2364
1024,19,M1,0.138527,0.001216,0.001016,0.140759,842.1052631578947,92
1024,19,M2,0.095233,0.001984,0.00156,0.098777,516.1290322580645,2300
1024,19,M5,0.229081,0.03223,0.027902,0.289213,31.77164132795532,2368
1024,19,M3,0.088643,0.028703,0.026806,0.144152,35.67571334006898,2304
1024,20,M3,0.125312,0.030574,0.02723,0.183116,33.49250997579642,2304
1024,20,M2,0.094274,0.00352,0.002336,0.10013,290.9090909090909,2300
1024,20,M4,0.24752,0.002952,0.002128,0.2526,346.88346883468836,2364
1024,20,M5,0.230233,0.031734,0.027766,0.289733,32.26822965904078,2368
1024,20,M1,0.136503,0.00248,0.001712,0.14069500000000001,412.9032258064516,92
1024,21,M1,0.158893,0.001816,0.001264,0.161973,563.8766519823788,92
1024,21,M5,0.2322,0.031918,0.028142,0.29225999999999996,32.08221066482862,2368
1024,21,M4,0.229505,0.002888,0.002183,0.23457599999999998,354.57063711911354,2364
1024,21,M2,0.101618,0.002336,0.001408,0.10536200000000001,438.3561643835616,2300
1024,21,M3,0.089674,0.030998,0.027566,0.148238,33.03438931543971,2304
1024,22,M2,0.113736,0.003072,0.001903,0.11871100000000001,333.3333333333333,2300
1024,22,M1,0.144039,0.001423,0.001048,0.14651,719.6064652143359,92
1024,22,M3,0.097978,0.03243,0.035189,0.165597,31.575701510946654,2304
1024,22,M4,0.253543,0.003408,0.002344,0.25929500000000005,300.46948356807513,2364
1024,22,M5,0.234497,0.033086,0.027582,0.295165,30.94964637611074,2368
1024,23,M1,0.159886,0.003039,0.001856,0.16478099999999998,336.95294504771306,92
1024,23,M3,0.102161,0.03171,0.027326,0.161197,32.292652160201825,2304
1024,23,M4,0.226897,0.00244,0.001792,0.23112899999999997,419.672131147541,2364
1024,23,M5,0.222465,0.030046,0.027142,0.279653,34.081075683951276,2368
1024,23,M2,0.090282,0.002528,0.001975,0.09478500000000001,405.06329113924045,2300
1024,24,M2,0.092082,0.002168,0.001903,0.096153,472.3247232472325,2300
1024,24,M4,0.249704,0.002839,0.001792,0.25433500000000003,360.69038393800633,2364
1024,24,M5,0.226641,0.031614,0.027582,0.285837,32.39071297526412,2368
1024,24,M3,0.095426,0.030686,0.027822,0.15393400000000002,33.37026657107476,2304
1024,24,M1,0.141742,0.002864,0.001728,0.14633400000000002,357.5418994413408,92
1024,25,M4,0.255799,0.003288,0.002128,0.26121500000000003,311.4355231143552,2364
1024,25,M1,0.141839,0.00148,0.001008,0.144327,691.8918918918919,92
1024,25,M3,0.110576,0.032614,0.027614,0.17080399999999998,31.397559330348926,2304
1024,25,M2,0.09781,0.002816,0.0018,0.10242599999999999,363.6363636363636,2300
1024,25,M5,0.232441,0.031678,0.027567,0.291686,32.325273060167945,2368
1024,26,M2,0.094194,0.002816,0.002143,0.099153,363.6363636363636,2300
1024,26,M1,0.160286,0.002199,0.001448,0.16393300000000002,465.66621191450656,92
1024,26,M5,0.236264,0.032926,0.027806,0.296996,31.10004251958938,2368
1024,26,M3,0.091306,0.028446,0.027006,0.146758,35.99803135766013,2304
1024,26,M4,0.231713,0.003103,0.002192,0.237008,330.0032226877215,2364
1024,27,M1,0.138271,0.001695,0.001016,0.140982,604.1297935103245,92
1024,27,M2,0.11928,0.002896,0.002048,0.12422399999999999,353.5911602209945,2300
1024,27,M4,0.232072,0.002408,0.001928,0.236408,425.2491694352159,2364
1024,27,M5,0.232665,0.032405,0.027487,0.292557,31.600061718870545,2368
1024,27,M3,0.090594,0.028591,0.026998,0.14618299999999998,35.81546640551222,2304
1024,28,M2,0.091754,0.003008,0.002064,0.096826,340.4255319148936,2300
1024,28,M4,0.252759,0.002583,0.001776,0.257118,396.43825009678665,2364
1024,28,M5,0.226169,0.031854,0.02755,0.285573,32.1466691781252,2368
1024,28,M1,0.136735,0.002432,0.001696,0.140863,421.05263157894734,92
1024,28,M3,0.094513,0.029574,0.027294,0.151381,34.6250084533712,2304
1024,29,M1,0.136767,0.00216,0.00148,0.140407,474.074074074074,92
1024,29,M5,0.246919,0.031366,0.027326,0.305611,32.64681502263598,2368
1024,29,M4,0.250656,0.003432,0.002272,0.25636,298.3682983682984,2364
1024,29,M3,0.090458,0.03079,0.02739,0.148638,33.25755115297174,2304
1024,29,M2,0.092986,0.002416,0.001536,0.096938,423.841059602649,2300
1024,30,M5,0.23184,0.045965,0.028094,0.305899,22.27782008049603,2368
1024,30,M2,0.093914,0.003423,0.002312,0.09964899999999999,299.15278995033594,2300
1024,30,M3,0.090994,0.029566,0.027102,0.14766200000000002,34.63437732530609,2304
1024,30,M4,0.231257,0.002839,0.00188,0.235976,360.69038393800633,2364
1024,30,M1,0.136911,0.00164,0.00108,0.139631,624.390243902439,92
10240,1,M1,0.15111,0.005847,0.00424,0.16119699999999998,1751.3254660509665,92
10240,1,M2,0.106289,0.004991,0.003976,0.115256,2051.693047485474,2300
10240,1,M5,0.228705,0.234616,0.247272,0.710593,43.64578715859106,2368
10240,1,M4,0.245071,0.00596,0.004375,0.255406,1718.1208053691278,2364
10240,1,M3,0.090522,0.232601,0.229569,0.552692,44.0238863977369,2304
10240,2,M1,0.14743,0.022703,0.005015,0.175148,451.0417125490024,92
10240,2,M4,0.236593,0.004712,0.004016,0.24532099999999998,2173.174872665535,2364
10240,2,M3,0.105169,0.244271,0.231673,0.581113,41.92065370019364,2304
10240,2,M5,0.271526,0.234936,0.231441,0.737903,43.58633840705554,2368
10240,2,M2,0.096025,0.006424,0.004623,0.107072,1594.0224159402244,2300
10240,3,M1,0.145798,0.004096,0.003528,0.153422,2500.0,92
10240,3,M2,0.096674,0.00436,0.003823,0.104857,2348.6238532110096,2300
10240,3,M5,0.23604,0.236001,0.230792,0.702833,43.3896466540396,2368
10240,3,M4,0.233745,0.005831,0.004352,0.243928,1756.1310238381068,2364
10240,3,M3,0.115872,0.234888,0.229633,0.580393,43.59524539354927,2304
10240,4,M2,0.106009,0.006152,0.004792,0.11695300000000002,1664.4993498049416,2300
10240,4,M1,0.143886,0.004064,0.003527,0.151477,2519.685039370079,92
10240,4,M5,0.260519,0.235424,0.230201,0.726144,43.49599021340221,2368
10240,4,M3,0.103401,0.232241,0.243984,0.579626,44.09212843554756,2304
10240,4,M4,0.246664,0.006215,0.004616,0.25749500000000003,1647.6267095736125,2364
10240,5,M3,0.094321,0.233817,0.229961,0.558099,43.794933644687944,2304
10240,5,M4,0.264655,0.005999,0.004688,0.275342,1706.9511585264213,2364
10240,5,M2,0.091074,0.004111,0.003728,0.098913,2490.8781318414012,2300
10240,5,M1,0.139319,0.003856,0.003512,0.14668699999999998,2655.6016597510375,92
10240,5,M5,0.225537,0.234664,0.248776,0.708977,43.63685950976716,2368
10240,6,M5,0.24608,0.232937,0.229112,0.708129,43.96038413820046,2368
10240,6,M4,0.261335,0.006359,0.004688,0.272382,1610.3160874351315,2364
10240,6,M3,0.104249,0.23648,0.230369,0.571098,43.30175913396482,2304
10240,6,M1,0.147558,0.005775,0.004512,0.15784499999999999,1773.1601731601734,92
10240,6,M2,0.129543,0.005584,0.004591,0.139718,1833.810888252149,2300
10240,7,M5,0.236504,0.23996,0.230129,0.706593,42.67377896316053,2368
10240,7,M1,0.14599,0.006176,0.004447,0.156613,1658.0310880829018,92
10240,7,M3,0.118136,0.234473,0.239752,0.592361,43.672405778064004,2304
10240,7,M2,0.102913,0.006015,0.004752,0.11368000000000002,1702.4106400665005,2300
10240,7,M4,0.236,0.00476,0.003895,0.24465499999999998,2151.2605042016808,2364
10240,8,M1,0.141774,0.004208,0.003616,0.149598,2433.4600760456274,92
10240,8,M3,0.100882,0.234544,0.230465,0.565891,43.65918548332083,2304
10240,8,M4,0.230761,0.005376,0.004224,0.240361,1904.761904761905,2364
10240,8,M2,0.10952,0.00516,0.004344,0.119024,1984.496124031008,2300
10240,8,M5,0.229257,0.233329,0.228841,0.691427,43.88652932125883,2368
10240,9,M1,0.139863,0.005399,0.00408,0.14934199999999997,1896.6475273198741,92
10240,9,M3,0.126471,0.234673,0.229769,0.590913,43.63518598219651,2304
10240,9,M2,0.098154,0.005879,0.004552,0.108585,1741.792821908488,2300
10240,9,M5,0.236928,0.249624,0.229496,0.716048,41.02169663173413,2368
10240,9,M4,0.24324,0.006231,0.004816,0.254287,1643.3959236077676,2364
10240,10,M2,0.093393,0.00456,0.003992,0.101945,2245.6140350877195,2300
10240,10,M3,0.102081,0.250119,0.230569,0.582769,40.94051231613752,2304
10240,10,M1,0.15123,0.005912,0.004552,0.161694,1732.0703653585927,92
10240,10,M5,0.234616,0.248896,0.230784,0.714296,41.14168166623811,2368
10240,10,M4,0.244736,0.006023,0.004624,0.255383,1700.14942719575,2364
10240,11,M3,0.094865,0.232513,0.245048,0.572426,44.04054827041929,2304
10240,11,M4,0.243736,0.006112,0.004815,0.25466300000000003,1675.392670157068,2364
10240,11,M1,0.138047,0.003936,0.003391,0.145374,2601.626016260163,92
10240,11,M2,0.095714,0.004343,0.003744,0.10380099999999999,2357.817177066544,2300
10240,11,M5,0.223593,0.252176,0.229728,0.705497,40.606560497430365,2368
10240,12,M2,0.102289,0.006175,0.004432,0.11289600000000001,1658.2995951417006,2300
10240,12,M4,0.235392,0.00512,0.003952,0.24446400000000001,2000.0000000000002,2364
10240,12,M3,0.088083,0.270142,0.233816,0.592041,37.905990182940826,2304
10240,12,M1,0.152462,0.00604,0.004487,0.16298899999999997,1695.3642384105963,92
10240,12,M5,0.237497,0.233977,0.247536,0.71901,43.76498544728756,2368
10240,13,M1,0.147662,0.00612,0.004391,0.15817299999999998,1673.2026143790852,92
10240,13,M3,0.106441,0.243936,0.229089,0.579466,41.97822379640562,2304
10240,13,M4,0.264438,0.006311,0.004608,0.275357,1622.5637775312946,2364
10240,13,M5,0.231161,0.235625,0.229585,0.6963710000000001,43.45888594164457,2368
10240,13,M2,0.114832,0.006031,0.00468,0.125543,1697.8942132316365,2300
10240,14,M1,0.144471,0.004143,0.003512,0.15212599999999998,2471.638909003138,92
10240,14,M3,0.110921,0.234992,0.230209,0.576122,43.575951521753936,2304
10240,14,M4,0.258591,0.006032,0.004472,0.269095,1697.6127320954909,2364
10240,14,M2,0.093009,0.00488,0.0042,0.10208899999999999,2098.360655737705,2300
10240,14,M5,0.229433,0.234721,0.229592,0.693746,43.62626266929674,2368
10240,15,M1,0.162413,0.006072,0.004367,0.172852,1686.4295125164692,92
10240,15,M5,0.235161,0.235353,0.229745,0.700259,43.50911184476085,2368
10240,15,M4,0.259478,0.00632,0.005031,0.270829,1620.2531645569622,2364
10240,15,M2,0.095658,0.004287,0.003784,0.103729,2388.616748308841,2300
10240,15,M3,0.09409,0.23336,0.230169,0.5576190000000001,43.88069934864587,2304
10240,16,M2,0.097745,0.005511,0.004192,0.107448,1858.101977862457,2300
10240,16,M5,0.268774,0.235945,0.229712,0.7344310000000001,43.3999449024137,2368
10240,16,M1,0.144631,0.006208,0.004448,0.155287,1649.4845360824745,92
10240,16,M3,0.102738,0.247975,0.229689,0.580402,41.294485331182585,2304
10240,16,M4,0.24444,0.00632,0.004728,0.255488,1620.2531645569622,2364
10240,17,M1,0.138711,0.004024,0.003464,0.146199,2544.7316103379726,92
10240,17,M3,0.099858,0.251672,0.231665,0.583195,40.6878794621571,2304
10240,17,M4,0.247912,0.006407,0.004848,0.25916700000000004,1598.2519119712815,2364
10240,17,M5,0.24168,0.250247,0.230129,0.722056,40.91957146339417,2368
10240,17,M2,0.100761,0.006103,0.004488,0.111352,1677.8633458954614,2300
10240,18,M5,0.250184,0.234448,0.247312,0.731944,43.67706271753225,2368
10240,18,M4,0.251031,0.006264,0.004959,0.262254,1634.7381864623246,2364
10240,18,M3,0.103441,0.234417,0.243304,0.581162,43.68283870197128,2304
10240,18,M1,0.14979,0.005736,0.004384,0.15991,1785.216178521618,92
10240,18,M2,0.103522,0.004576,0.004224,0.112322,2237.762237762238,2300
10240,19,M1,0.139447,0.00404,0.003607,0.14709399999999997,2534.6534653465346,92
10240,19,M2,0.095282,0.004391,0.003736,0.10340900000000001,2332.042814848554,2300
10240,19,M3,0.092378,0.234944,0.247488,0.57481,43.58485426314356,2304
10240,19,M4,0.245768,0.00596,0.004599,0.256327,1718.1208053691278,2364
10240,19,M5,0.231545,0.234528,0.246992,0.713065,43.66216400600355,2368
10240,20,M2,0.102737,0.006095,0.005096,0.113928,1680.0656275635768,2300
10240,20,M5,0.236632,0.233321,0.243727,0.71368,43.88803408180147,2368
10240,20,M1,0.146183,0.005808,0.004344,0.156335,1763.085399449036,92
10240,20,M3,0.101865,0.23236,0.230097,0.564322,44.069547254260634,2304
10240,20,M4,0.24028,0.006215,0.00476,0.251255,1647.6267095736125,2364
10240,21,M4,0.250016,0.005663,0.00476,0.260439,1808.22885396433,2364
10240,21,M5,0.2316,0.237601,0.251223,0.720424,43.09746171101974,2368
10240,21,M1,0.147942,0.005879,0.004472,0.158293,1741.792821908488,92
10240,21,M2,0.103177,0.004472,0.003839,0.111488,2289.8032200357784,2300
10240,21,M3,0.090114,0.233305,0.230729,0.554148,43.89104391247509,2304
10240,22,M1,0.162749,0.005824,0.004423,0.172996,1758.2417582417586,92
10240,22,M3,0.114921,0.233904,0.228937,0.577762,43.7786442301115,2304
10240,22,M4,0.239096,0.006055,0.00468,0.249831,1691.1643270024774,2364
10240,22,M5,0.253447,0.234065,0.230184,0.7176959999999999,43.748531390852975,2368
10240,22,M2,0.105873,0.006135,0.004352,0.11635999999999999,1669.111654441728,2300
10240,23,M4,0.235584,0.005111,0.004368,0.245063,2003.5218156916458,2364
10240,23,M3,0.095682,0.233624,0.229945,0.5592509999999999,43.83111324179023,2304
10240,23,M1,0.14611,0.005816,0.004527,0.15645299999999998,1760.6602475928476,92
10240,23,M2,0.102433,0.004696,0.004088,0.111217,2180.5792163543447,2300
10240,23,M5,0.252544,0.235144,0.237496,0.725184,43.54778348586398,2368
10240,24,M3,0.100177,0.231337,0.241424,0.572938,44.264428085433806,2304
10240,24,M5,0.24184,0.231744,0.228913,0.702497,44.18668876001105,2368
10240,24,M2,0.094602,0.006479,0.00492,0.106001,1580.4908164840253,2300
10240,24,M1,0.161197,0.004607,0.003744,0.169548,2222.7045799869766,92
10240,24,M4,0.233937,0.004808,0.004032,0.24277700000000002,2129.783693843594,2364
10240,25,M5,0.229049,0.235153,0.245111,0.709313,43.54611678354093,2368
10240,25,M3,0.101001,0.231569,0.229345,0.5619149999999999,44.22008127167281,2304
10240,25,M2,0.093722,0.005976,0.0044,0.104098,1713.5207496653281,2300
10240,25,M1,0.144719,0.003895,0.003464,0.152078,2629.0115532734276,92
10240,25,M4,0.264367,0.005576,0.004672,0.27461500000000005,1836.4418938307033,2364
10240,26,M2,0.095722,0.004711,0.004128,0.10456099999999999,2173.6361706644025,2300
10240,26,M4,0.230089,0.005024,0.004112,0.239225,2038.2165605095545,2364
10240,26,M1,0.137607,0.003911,0.003512,0.14503,2618.2562004602405,92
10240,26,M5,0.223489,0.253847,0.230913,0.708249,40.33925947519569,2368
10240,26,M3,0.104097,0.231873,0.239376,0.575346,44.16210598042895,2304
10240,27,M3,0.100834,0.231721,0.228985,0.5615399999999999,44.191074611278225,2304
10240,27,M2,0.098369,0.006208,0.004815,0.109392,1649.4845360824745,2300
10240,27,M5,0.360552,0.289357,0.229305,0.8792139999999999,35.38881036228604,2368
10240,27,M4,0.270358,0.006887,0.005064,0.282309,1486.859300130681,2364
10240,27,M1,0.163437,0.004495,0.003792,0.171724,2278.086763070078,92
10240,28,M4,0.260207,0.005736,0.004328,0.27027100000000004,1785.216178521618,2364
10240,28,M2,0.093202,0.004551,0.003984,0.101737,2250.0549329817622,2300
10240,28,M1,0.142638,0.004032,0.003568,0.15023799999999998,2539.68253968254,92
10240,28,M3,0.09329,0.236553,0.247975,0.5778179999999999,43.288396257921065,2304
10240,28,M5,0.24852,0.233064,0.228945,0.710529,43.93642947859816,2368
10240,29,M4,0.254511,0.006399,0.00472,0.26563,1600.2500390686046,2364
10240,29,M3,0.091882,0.243184,0.229041,0.564107,42.108033423251534,2304
10240,29,M5,0.258399,0.231625,0.228209,0.718233,44.209390178089585,2368
10240,29,M1,0.144191,0.006391,0.004936,0.15551800000000002,1602.253168518229,92
10240,29,M2,0.101393,0.004503,0.003784,0.10967999999999999,2274.039529202754,2300
10240,30,M4,0.244232,0.005472,0.004296,0.254,1871.345029239766,2364
10240,30,M2,0.093705,0.004784,0.003992,0.10248099999999999,2140.4682274247493,2300
10240,30,M1,0.142583,0.004112,0.003519,0.150214,2490.2723735408563,92
10240,30,M3,0.105961,0.235241,0.228265,0.569467,43.529826858413294,2304
10240,30,M5,0.258255,0.232249,0.228529,0.719033,44.0906096474043,2368
102400,1,M5,0.276422,2.295609,2.289009,4.86104,44.60689951990953,2368
102400,1,M3,0.15199,2.292729,2.276593,4.721312,44.66293225235081,2304
102400,1,M1,0.162149,0.031742,0.029822,0.223713,3226.0097032323106,92
102400,1,M4,0.290205,0.030694,0.029166,0.350065,3336.156903629374,2364
102400,1,M2,0.103009,0.029534,0.028254,0.160797,3467.1903568768203,2300
102400,2,M1,0.148502,0.028806,0.027862,0.20517,3554.8149691036588,92
102400,2,M5,0.24384,2.314479,2.283801,4.8421199999999995,44.2432184521873,2368
102400,2,M3,0.126495,2.304864,2.283889,4.715247999999999,44.42778402543491,2304
102400,2,M2,0.124103,0.032038,0.02987,0.186011,3196.2045071477623,2300
102400,2,M4,0.2518,0.029646,0.028671,0.31011700000000003,3454.0916143830536,2364
102400,3,M3,0.105809,2.298968,2.30536,4.710137,44.54172480869677,2304
102400,3,M5,0.27503,2.294784,2.269899,4.839713,44.622936189201255,2368
102400,3,M2,0.123424,0.03211,0.029894,0.185428,3189.0376829648085,2300
102400,3,M4,0.271886,0.030638,0.029279,0.331803,3342.254716365298,2364
102400,3,M1,0.164245,0.029078,0.028766,0.22208899999999998,3521.5626934452166,92
102400,4,M5,0.253247,2.287049,2.281434,4.8217300000000005,44.773854867123525,2368
102400,4,M2,0.139255,0.032277,0.029878,0.20140999999999998,3172.5377203581497,2300
102400,4,M3,0.107401,2.283265,2.268962,4.659628,44.84805749661121,2304
102400,4,M1,0.195835,0.032038,0.029734,0.257607,3196.2045071477623,92
102400,4,M4,0.256559,0.030102,0.028614,0.31527499999999997,3401.7673244302705,2364
102400,5,M1,0.144502,0.028222,0.027622,0.200346,3628.3750265750127,92
102400,5,M3,0.112216,2.292465,2.279202,4.683883,44.6680756303804,2304
102400,5,M2,0.12356,0.031758,0.029782,0.18510000000000001,3224.3844070785312,2300
102400,5,M4,0.254567,0.02991,0.028806,0.313283,3423.6041457706456,2364
102400,5,M5,0.268974,2.288985,2.273986,4.831944999999999,44.735985600604636,2368
102400,6,M1,0.16091,0.031774,0.029622,0.222306,3222.7607477812053,92
102400,6,M2,0.145518,0.030526,0.029582,0.205626,3354.517460525454,2300
102400,6,M5,0.257311,2.30196,2.278858,4.838129,44.483831169959515,2368
102400,6,M4,0.27115,0.031838,0.029966,0.33295399999999997,3216.282429800867,2364
102400,6,M3,0.104042,2.285954,2.274777,4.664773,44.79530209269303,2304
102400,7,M5,0.268295,2.290761,2.266283,4.825339,44.701302318312564,2368
102400,7,M2,0.140927,0.031942,0.02991,0.202779,3205.810531588504,2300
102400,7,M1,0.152638,0.028622,0.027695,0.208955,3577.6675284745997,92
102400,7,M4,0.264519,0.03055,0.028982,0.32405100000000003,3351.882160392799,2364
102400,7,M3,0.103353,2.295369,2.275681,4.674403,44.61156354381366,2304
102400,8,M2,0.133191,0.03187,0.030078,0.195139,3213.0530279259497,2300
102400,8,M1,0.152238,0.02863,0.027534,0.208402,3576.66783094656,92
102400,8,M3,0.110145,2.307983,2.27689,4.695018,44.36774447645412,2304
102400,8,M4,0.270966,0.031942,0.030102,0.33301,3205.810531588504,2364
102400,8,M5,0.277253,2.289617,2.277186,4.844056,44.72363718473439,2368
102400,9,M5,0.267366,2.316511,2.271074,4.854951,44.20440913080059,2368
102400,9,M1,0.16051,0.031558,0.02951,0.22157800000000002,3244.819063311997,92
102400,9,M3,0.121776,2.290569,2.269155,4.6815,44.70504926941734,2304
102400,9,M4,0.268054,0.031902,0.029838,0.329794,3209.8301046956303,2364
102400,9,M2,0.104314,0.029094,0.042678,0.176086,3519.6260397332785,2300
102400,10,M5,0.256255,2.288537,2.276249,4.821040999999999,44.744743038893404,2368
