payload_bytes,run,mode,key_ms,encryption_ms,decryption_ms,total_ms,throughput_MBps,overhead_bytes
10240,18,M5,0.2424,0.24912,0.230464,0.721984,41.104688503532444,2368
10240,18,M3,0.102252,0.231768,0.239112,0.573132,44.18211314763039,2304
10240,18,M4,0.241832,0.006488,0.004625,0.252945,1578.2983970406906,2364
10240,19,M4,0.243552,0.00516,0.004089,0.252801,1984.496124031008,2364
10240,19,M3,0.086931,0.24848,0.242744,0.578155,41.21056020605281,2304
10240,19,M2,0.099244,0.005936,0.00416,0.10933999999999999,1725.067385444744,2300
10240,19,M1,0.143381,0.004009,0.00364,0.15103000000000003,2554.252930905463,92
10240,19,M5,0.226415,0.234152,0.244121,0.704688,43.73227646998531,2368
10240,20,M2,0.100331,0.006136,0.004536,0.111003,1668.83963494133,2300
10240,20,M1,0.142821,0.00392,0.003536,0.15027700000000002,2612.244897959184,92
10240,20,M5,0.22664,0.234328,0.2444,0.705368,43.69942985900106,2368
10240,20,M4,0.240809,0.005984,0.00448,0.25127299999999997,1711.2299465240644,2364
10240,20,M3,0.088315,0.233376,0.228208,0.549899,43.87769093651447,2304
10240,21,M5,0.266913,0.234584,0.22804,0.729537,43.65174095419978,2368
10240,21,M4,0.235024,0.006273,0.004736,0.246033,1632.3927945161806,2364
10240,21,M2,0.105619,0.004776,0.004016,0.11441100000000001,2144.0536013400338,2300
10240,21,M1,0.141973,0.004064,0.003512,0.149549,2519.685039370079,92
10240,21,M3,0.094643,0.234048,0.229544,0.558235,43.75170905113482,2304
10240,22,M3,0.105404,0.244488,0.2292,0.5790919999999999,41.88344622230948,2304
10240,22,M5,0.247369,0.233096,0.242288,0.722753,43.93039777602362,2368
10240,22,M2,0.099907,0.006512,0.004888,0.111307,1572.4815724815726,2300
10240,22,M1,0.143005,0.003952,0.003496,0.150453,2591.0931174089073,92
10240,22,M4,0.240264,0.005328,0.004184,0.249776,1921.9219219219221,2364
10240,23,M4,0.227736,0.00456,0.003872,0.236168,2245.6140350877195,2364
10240,23,M3,0.085731,0.259889,0.230296,0.575916,39.401436767235246,2304
10240,23,M2,0.098755,0.005744,0.004464,0.10896299999999999,1782.7298050139275,2300
10240,23,M1,0.144573,0.003968,0.003568,0.152109,2580.645161290323,92
10240,23,M5,0.225792,0.249977,0.228767,0.704536,40.963768666717336,2368
10240,24,M1,0.145269,0.005864,0.00436,0.15549300000000002,1746.2482946793998,92
10240,24,M2,0.101492,0.004432,0.00396,0.10988400000000001,2310.4693140794225,2300
10240,24,M5,0.224592,0.247544,0.229504,0.70164,41.36638335003071,2368
10240,24,M3,0.106612,0.23204,0.228215,0.566867,44.1303223582141,2304
10240,24,M4,0.262648,0.006544,0.004744,0.273936,1564.7921760391198,2364
10240,25,M1,0.140973,0.00376,0.003617,0.14835,2723.4042553191493,92
10240,25,M2,0.096003,0.004536,0.004072,0.10461100000000001,2257.4955908289244,2300
10240,25,M5,0.226016,0.235296,0.244536,0.705848,43.519651842785265,2368
10240,25,M3,0.099924,0.231688,0.228504,0.5601160000000001,44.19736887538414,2304
10240,25,M4,0.269041,0.00644,0.004544,0.28002499999999997,1590.0621118012423,2364
10240,26,M1,0.142412,0.003936,0.003528,0.149876,2601.626016260163,92
10240,26,M2,0.095179,0.004096,0.003696,0.10297100000000001,2500.0,2300
10240,26,M5,0.223151,0.234904,0.243968,0.702023,43.59227599359739,2368
10240,26,M3,0.097699,0.230544,0.250896,0.5791390000000001,44.416684016933864,2304
10240,26,M4,0.252057,0.006288,0.004584,0.26292899999999997,1628.4987277353691,2364
10240,27,M3,0.112988,0.236232,0.228615,0.577835,43.34721798909547,2304
10240,27,M2,0.101131,0.006104,0.004561,0.11179599999999999,1677.5884665792923,2300
10240,27,M4,0.237848,0.00496,0.004312,0.24712,2064.516129032258,2364
10240,27,M5,0.255977,0.233888,0.228864,0.718729,43.78163907511288,2368
10240,27,M1,0.141597,0.005656,0.004448,0.151701,1810.4667609618107,92
10240,28,M4,0.251448,0.005673,0.004576,0.261697,1805.041424290499,2364
10240,28,M2,0.089699,0.004152,0.003728,0.097579,2466.281310211946,2300
10240,28,M5,0.22684,0.233952,0.229712,0.690504,43.76966215292026,2368
10240,28,M1,0.139981,0.019417,0.004824,0.16422199999999998,527.3729206365556,92
10240,28,M3,0.103443,0.233704,0.228752,0.5658989999999999,43.81610926642249,2304
10240,29,M1,0.142581,0.005584,0.004465,0.15263000000000002,1833.810888252149,92
10240,29,M4,0.227703,0.004552,0.003928,0.23618299999999998,2249.5606326889283,2364
10240,29,M3,0.1097,0.233104,0.229047,0.571851,43.928890109135835,2304
10240,29,M2,0.092924,0.005888,0.004704,0.10351600000000001,1739.1304347826087,2300
10240,29,M5,0.241456,0.246681,0.22876,0.716897,41.51110138194673,2368
10240,30,M1,0.158429,0.006289,0.004552,0.16926999999999998,1628.2397837494038,92
10240,30,M4,0.234544,0.004656,0.003856,0.243056,2199.3127147766327,2364
10240,30,M2,0.089707,0.0044,0.003912,0.098019,2327.2727272727275,2300
10240,30,M3,0.107012,0.23672,0.228775,0.5725070000000001,43.25785738425144,2304
10240,30,M5,0.245792,0.231704,0.243848,0.721344,44.194316887062804,2368
102400,1,M4,0.288338,0.035065,0.045282,0.368685,2920.2908883502073,2364
102400,1,M1,0.150637,0.029017,0.028049,0.20770299999999997,3528.965778681463,92
102400,1,M2,0.11414,0.029769,0.028841,0.17275000000000001,3439.8199469246533,2300
102400,1,M3,0.193302,2.345712,2.276685,4.815699,43.65412292728178,2304
102400,1,M5,0.321011,2.285797,2.276078,4.882886,44.79837885866505,2368
102400,2,M2,0.13662,0.037257,0.031449,0.205326,2748.4767963067343,2300
102400,2,M4,0.258169,0.030153,0.029409,0.317731,3396.013663648725,2364
102400,2,M1,0.143317,0.028257,0.027513,0.19908700000000001,3623.8808082952896,92
102400,2,M5,0.273873,2.28167,2.275197,4.8307400000000005,44.87940850342074,2368
102400,2,M3,0.132229,2.29295,2.277357,4.702536,44.65862753221832,2304
102400,3,M5,0.287362,2.29047,2.284541,4.862373,44.70698153654053,2368
102400,3,M2,0.157509,0.03729,0.031505,0.226304,2746.044515956021,2300
102400,3,M4,0.258969,0.030201,0.028753,0.31792299999999996,3390.6162047614316,2364
102400,3,M1,0.166574,0.029769,0.028873,0.225216,3439.8199469246533,92
102400,3,M3,0.111196,2.278774,2.267341,4.657311,44.93644389483117,2304
102400,4,M5,0.292001,2.284077,2.27555,4.851628,44.83211380351889,2368
102400,4,M3,0.127068,2.292726,2.27375,4.693544,44.66299069317485,2304
102400,4,M2,0.142349,0.036329,0.032305,0.210983,2818.6847972693995,2300
102400,4,M4,0.261985,0.029865,0.049673,0.341523,3428.7627657793405,2364
102400,4,M1,0.148565,0.028841,0.027937,0.205343,3550.5010228494157,92
102400,5,M1,0.138716,0.028121,0.027697,0.194534,3641.40677785285,92
102400,5,M2,0.111316,0.029153,0.028841,0.16931000000000002,3512.503001406373,2300
102400,5,M5,0.236392,2.297366,2.280629,4.814387,44.57278465860468,2368
102400,5,M4,0.295186,0.033993,0.031225,0.360404,3012.3849027741007,2364
102400,5,M3,0.1013,2.298782,2.271685,4.671767000000001,44.54532878715772,2304
102400,6,M1,0.173006,0.03365,0.031321,0.237977,3043.0906389301635,92
102400,6,M3,0.123196,2.29675,2.271077,4.6910229999999995,44.58473930554044,2304
102400,6,M2,0.13042,0.033402,0.031153,0.194975,3065.6846895395483,2300
102400,6,M4,0.254257,0.045753,0.028977,0.328987,2238.104605162503,2364
102400,6,M5,0.246729,2.281221,2.266693,4.794643000000001,44.8882418669651,2368
102400,7,M5,0.285602,2.280454,2.275885,4.841941,44.90333942276407,2368
102400,7,M3,0.123724,2.285477,2.263917,4.6731180000000005,44.8046512828613,2304
102400,7,M1,0.173749,0.036041,0.031785,0.24157499999999998,2841.208623512111,92
102400,7,M2,0.124773,0.030185,0.028545,0.18350299999999997,3392.4134503892665,2300
102400,7,M4,0.273849,0.030897,0.029537,0.334283,3314.2376282486975,2364
102400,8,M4,0.251457,0.030281,0.028889,0.310627,3381.6584657045673,2364
102400,8,M3,0.096715,2.283358,2.28231,4.662383,44.846230858235984,2304
102400,8,M1,0.176526,0.034433,0.030585,0.24154399999999998,2973.8913251822382,92
102400,8,M2,0.138245,0.029601,0.028609,0.196455,3459.3425897773727,2300
102400,8,M5,0.244256,2.289454,2.267333,4.801043,44.726821329452356,2368
102400,9,M1,0.174606,0.034017,0.030977,0.2396,3010.2595760943054,92
102400,9,M2,0.129733,0.030257,0.047001,0.20699099999999998,3384.3408136960047,2300
102400,9,M4,0.259281,0.030793,0.028945,0.319019,3325.4311044717956,2364
102400,9,M5,0.24384,2.288686,2.290118,4.822644,44.741830028234546,2368
102400,9,M3,0.133013,2.275037,2.264813,4.672863,45.01025697604039,2304
