payload_bytes,mode,mean_key_ms,mean_encryption_ms,mean_decryption_ms,mean_total_ms,sd_total_ms,median_total_ms,q1_total_ms,q3_total_ms,iqr_total_ms,ci95_low_total_ms,ci95_high_total_ms,cv_total_percent,min_total_ms,max_total_ms,mean_throughput_MBps,sd_throughput_MBps,overhead_bytes
1048576,M5,0.29771763333333334,23.146176399999998,23.1192648,46.56315883333333,0.05113304683496298,46.572228,46.53757,46.60096025,0.06339024999999765,46.54486110751882,46.581456559147846,0.10981438569918969,46.450546,46.640397,45.30241389582865,0.058037803783123405,2368
5242880,M1,0.21748276666666666,1.9772317,2.0304143666666667,4.225128833333334,1.1022912526377635,5.0866805,3.0733197499999996,5.243404,2.1700842500000004,3.8306789744465854,4.619578692220082,26.08893825772721,3.0420949999999998,5.348776000000001,2840.6817836688633,758.0015015725262,92
5242880,M2,0.20906273333333333,1.8884983333333334,1.9223767666666667,4.0199378333333335,1.1116473519379986,3.105511,3.06159775,5.259783,2.19818525,3.622139937310414,4.417735729356253,27.65334684333216,3.0133859999999997,5.353854,2968.796937408348,743.2461597558589,2300
5242880,M3,0.18736256666666667,129.94790703333334,130.3885296,260.5237992,1.327176017763086,260.5955975,259.7133065,261.35532275,1.6420162500000401,260.0488753614303,260.99872303856966,0.509426018597339,257.883717,263.183094,40.34841344550664,0.3154977100708797,2304
5242880,M4,0.3758554666666667,1.9169345666666666,1.9597251666666666,4.2525152,1.1327222692735561,3.2559329999999997,3.2124285,5.437337500000001,2.2249090000000007,3.8471757416638828,4.657854658336118,26.636524879994695,3.146121,5.5725999999999996,2929.6913723300063,754.5231422266103,2364
5242880,M5,0.3691665666666667,129.9956277,130.08477186666667,260.44956613333335,1.2260858847672593,260.06618449999996,259.63913549999995,260.7274615,1.0883260000000519,260.0108169342699,260.8883153323968,0.4707575070943226,258.927006,263.08477200000004,40.333601722774816,0.3153817176253647,2368
10485760,M1,0.2189564,4.7687577333333335,4.8374244,9.825138533333334,0.4029845315041719,9.831923,9.439987000000002,10.22402125,0.7840342499999977,9.680932370756082,9.969344695910586,4.1015658978953144,9.269476,10.510874000000001,2201.653226584175,80.01302720018457,92
10485760,M2,0.22825233333333333,4.7585128,4.8263622,9.813127333333334,0.350408364680149,9.815106499999999,9.519991000000001,10.0899215,0.5699304999999999,9.687735310426442,9.938519356240226,3.570812369772052,9.208097,10.436463,2205.416808199977,64.71796528934277,2300
10485760,M3,0.21066503333333333,261.73517173333335,259.77608563333337,521.7219224,0.7236044491361835,521.7820035,521.285774,522.16255075,0.87677675000009,521.4629838733914,521.9808609266087,0.13869542721292852,520.273096,523.1548319999999,40.06262231193649,0.07689640086130761,2304
10485760,M4,0.39787703333333335,4.779070166666667,4.857649233333333,10.034596433333332,0.36275496043849853,10.120479999999999,9.67674075,10.37584925,0.6991084999999995,9.904786237876346,10.164406628790319,3.6150428455048207,9.458288,10.553519,2195.853382592276,63.05152188279172,2364
10485760,M5,0.3750518333333333,261.8881446666667,259.81203370000003,522.0752302,0.8047042624713805,521.9986759999999,521.48022475,522.5427324999999,1.0625077499998952,521.7872704779049,522.363189922095,0.1541356907821712,520.297821,524.192029,40.03927439465282,0.09002494267627129,2368
52428800,M1,0.23513323333333333,24.027332966666666,24.267510966666666,48.52997716666667,0.48846272823795006,48.458008500000005,48.23277675,48.821822749999995,0.5890459999999962,48.355183024225795,48.70477130910754,1.0065175315463695,47.585105999999996,49.649191,2182.4794305020328,31.368439624705548,92
52428800,M2,0.25014163333333334,23.9779053,24.2499617,48.47800863333333,0.645095001494726,48.257843,48.087002999999996,48.963354499999994,0.8763514999999984,48.247164351752375,48.70885291491429,1.3306961644690178,47.304256,49.647261,2187.049308001654,33.781142624603426,2300
52428800,M3,0.24455456666666667,1300.6685129333334,1299.2704101666666,2600.1834776666665,2.928914945784628,2599.773251,2598.2257267500004,2601.303487,3.0777602499997556,2599.135378913917,2601.231576419416,0.11264262583550282,2595.671803,2609.6446619999997,40.30923703937413,0.07045638584143336,2304
52428800,M4,0.4194519666666667,23.9870653,24.2410474,48.64756466666667,0.660563189039335,48.716558,48.308445000000006,49.187484,0.8790389999999917,48.411185165260996,48.88394416807234,1.3578545885400777,46.85351,49.803376,2186.437208475904,40.78048469106946,2364
52428800,M5,0.42954766666666666,1300.4078964999999,1299.5403651333334,2600.3778093,1.9859085854223157,2600.180881,2598.80032925,2601.9391287500002,3.1387995000004594,2599.6671610394724,2601.088457560528,0.07637000201739552,2596.797307,2604.015852,40.31723527123954,0.04048313673979485,2368
